"","Country.Name","Country.Code","variable","Adolescent fertility rate (births per 1,000 women ages 15-19)","Agriculture, forestry, and fishing, value added (% of GDP)","Annual freshwater withdrawals, total (% of internal resources)","Births attended by skilled health staff (% of total)","CO2 emissions (metric tons per capita)","Contraceptive prevalence, any methods (% of women ages 15-49)","Domestic credit provided by financial sector (% of GDP)","Electric power consumption (kWh per capita)","Energy use (kg of oil equivalent per capita)","Exports of goods and services (% of GDP)","External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)","Foreign direct investment, net inflows (BoP, current US$)","Forest area (sq. km)","GDP (current US$)","GDP growth (annual %)","GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)","Gross capital formation (% of GDP)","High-technology exports (% of manufactured exports)","Immunization, measles (% of children ages 12-23 months)","Imports of goods and services (% of GDP)","Income share held by lowest 20%","Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)","Merchandise trade (% of GDP)","Military expenditure (% of GDP)","Mobile cellular subscriptions (per 100 people)","Mortality rate, under-5 (per 1,000 live births)","Net barter terms of trade index (2000 = 100)","Net migration","Net official development assistance and official aid received (current US$)","Personal remittances, received (current US$)","Population density (people per sq. km of land area)","Population growth (annual %)","Population, total","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","Poverty headcount ratio at national poverty lines (% of population)","Prevalence of HIV, total (% of population ages 15-49)","Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)","Revenue, excluding grants (% of GDP)","School enrollment, primary (% gross)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","Statistical Capacity score (Overall average)","Surface area (sq. km)","Tax revenue (% of GDP)","Terrestrial and marine protected areas (% of total territorial area)","Time required to start a business (days)","Total debt service (% of exports of goods, services and primary income)","Urban population growth (annual %)"
"83","Italy","ITA",2011,6.115,1.88342627816685,NA,99.9,6.70255761383033,NA,162.996363682238,5514.80361496787,2828.40489139601,26.8724634660876,NA,1.44,34465481829.5319,90817.998046875,2291991045770.29,0.707333347034435,37900,36510,2250324124279.08,2167673493812.34,20.4680887248433,8.06561680830861,90,28.2730589939396,6.4,21.7497036250001,1.60717698349345,82.1878048780488,47.2098266699967,1.48613565534828,161.1720125,3.9,141.8855286,NA,NA,8731247318.34415,201.874784116407,0.171978290995717,59379449,1.2,NA,0.3,NA,105.3639,36.776944166019,102.5043,0.98707,103.3316,NA,301340,22.1478523381085,NA,12.5,NA,0.343066345015609
"84","Italy","ITA",2012,5.894,1.9707531347602,29.4520547945205,NA,6.20541385845015,NA,176.18011341953,5397.74147734024,2709.29772810307,28.3792428359574,NA,1.43,34901033.0148706,91355.99609375,2087077032435.15,-2.98090576823772,36200,36440,2155042386852.88,2169728284637.12,17.7895128705255,7.66868238812049,90,27.2754780086443,6.3,21.3450699035872,1.54730144037734,82.2390243902439,47.4302569869691,1.43673729982365,162.3070852,3.8,131.343473,1637369,NA,9166139341.36168,202.419653906303,0.269541239520996,59539717,1.2,NA,0.3,NA,101.4162,38.2944358287366,101.2919,0.98994,102.0333,NA,301340,23.47037018363,NA,12.5,NA,0.619579150261878
"85","Italy","ITA",2013,5.7632,2.14458980749233,NA,99.9,5.73294187855659,65.1,171.841436432263,5159.18365503785,2579.47254262663,28.6332430796987,NA,1.39,19531411961.8185,91894.00390625,2141315327318.21,-1.84106545088248,35550,36250,2141246436334.62,2183586713124.53,16.892393762138,7.90749436436325,90,26.2343363170751,6.2,21.1724585185577,1.14761015891955,82.690243902439,46.5935580468451,1.4061281724513,160.9908765,3.7,139.5158299,NA,NA,9436137008.11936,204.779859930645,1.1592511168095,60233948,1.4,NA,0.3,NA,100.3593,38.6201517865774,101.8973,0.99375,102.409,NA,301340,23.6081037417238,NA,12.5,NA,1.58783518674393
"86","Italy","ITA",2014,5.6324,1.99786088974992,NA,99.9,5.27086678640296,NA,171.519073057141,5002.40667987736,2414.48400158318,29.1088281864091,NA,1.37,17032744039.0435,92432.001953125,2159133919743.77,-0.00454754236383792,34890,36200,2121222978969.34,2200447377386.96,16.9592018117671,7.82338961552657,87,26.2132869642331,6.2,20.7984291070401,0.913241261981469,83.090243902439,46.5090187698581,1.28738252755904,148.8415405,3.6,143.9605018,NA,NA,10099257246.1574,206.667369279935,0.917504095962437,60789140,1.2,NA,0.3,NA,100.1127,38.3354954659121,101.1514,0.99459,102.2811,NA,301340,23.3978548433163,NA,11.5,NA,1.34137129947699
"87","Italy","ITA",2015,5.5016,2.06523676190304,NA,NA,NA,NA,169.394963618076,NA,2481.75464546017,29.7159823723612,NA,1.35,13303439230.2375,92970,1835899237320.04,0.778304350716581,32980,36650,2002706251400.94,2226028747655.71,17.1072670212734,8.28800201868731,85,26.7021937892476,5.9,20.8563842801091,0.931863574759717,82.5439024390244,47.2742720492075,1.21061949945203,144.756385,3.4,123.5468199,NA,NA,9609982107.4052,206.468287210172,-0.0963761331392095,60730582,2,NA,0.3,NA,99.80955,38.2450894219065,100.3867,0.99653,102.2563,NA,301340,23.3160258675632,NA,11,NA,0.325701454305887
"88","Italy","ITA",2016,5.3708,1.92866188591217,NA,NA,NA,NA,169.192306560412,NA,NA,29.3312929817177,NA,1.34,25656663794.792,93507.998046875,1875579883543.09,1.27967112794536,31940,39290,1936503783641.81,2382109166402.84,17.5577517231317,8.37408776453497,87,26.0427328515306,NA,21.2277129950216,1.13638932512181,83.2439024390244,46.3070119071281,1.33960598612479,141.6939815,3.3,126.4582294,NA,NA,9516196196.50265,206.117828245053,-0.169884073301448,60627498,NA,NA,0.3,NA,97.74971,38.1878851498366,99.42546,1.0027,101.6624,NA,301340,23.4360887103552,13.3464442429884,11,NA,0.24612722181536
"89","Italy","ITA",2017,5.24,1.9641750918374,NA,NA,NA,NA,164.278592824216,NA,NA,30.8424072807019,NA,1.34,9165254345.47678,NA,1956960611690.59,1.71616738086655,31340,41430,1897505473562.94,2507758085827.54,17.9145213370158,7.90780894360569,92,27.8619485480206,NA,21.2616905038334,0.690706206492095,83.2439024390244,49.0833077713405,1.36652876351231,138.2337679,3.2,125.262828,744713,NA,9746814903.45266,205.809169103148,-0.14986111697397,60536709,NA,NA,0.3,NA,98.81698,37.7316780392604,101.8794,0.98404,101.2704,NA,301340,23.0544503639234,13.3653061047713,11,NA,0.262998539787345
"90","Italy","ITA",2018,NA,1.94041490603886,NA,NA,NA,NA,162.131375545805,NA,NA,31.4534365562806,NA,NA,30903528696.1447,NA,2083864259622.65,0.77434001307563,33730,42290,2038376643846.06,2555355649613.97,18.1609671209378,7.79067229441755,93,28.9543448380087,NA,21.4031845314665,0.878398111820005,NA,50.2642144354293,1.3327023072539,137.466947,3,129.2812135,NA,NA,9443095888.52566,205.450747943156,-0.174304003809544,60431283,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,301340,NA,13.3653061047713,11,NA,0.243957932508016
"91","Japan","JPN",2009,4.86,1.08261270150623,NA,99.8,8.62081638773263,NA,234.615108038594,8020.27380571197,3678.51113263099,12.5209141554358,NA,1.37,12226471578.7439,249598.0078125,5231382674593.7,-5.41641279673664,38800,34010,4967603590411.75,4354890214696.97,21.3236745175189,20.5859114135805,94,11.9699857610097,NA,27.2724672676869,-0.611272559422147,82.9314634146342,21.6520195607363,0.983777356941048,90.4633869,3.3,74.37145174,NA,NA,1594532177.55192,351.294924554184,-0.0124946312294096,128047000,NA,NA,0.1,NA,NA,9.51168639083475,NA,NA,NA,NA,377946.9921875,8.36891038016266,NA,NA,NA,0.976949089372748
"92","Japan","JPN",2010,4.733,1.10225982049905,NA,99.8,9.14831603810416,NA,232.532013840604,8594.90903412197,3893.26660420083,15.0367569834071,NA,1.39,7440979284.16286,249660,5700098114744.41,4.19173925858955,43440,35890,5562857597245.51,4596530742002.53,21.2974856396642,19.1640228133429,94,13.5762507297335,NA,28.4446069072311,-1.89516353533925,82.8426829268293,25.6808386545753,0.958851325032142,95.9116759,3.2,67.72606886,NA,NA,1684468955.29358,351.30983404197,0.0179605415195644,128070000,NA,NA,0.1,3.4,NA,9.86805539039468,NA,NA,NA,NA,377950,8.80978443457721,NA,NA,NA,0.928359532764857
"93","Japan","JPN",2011,4.606,1.0754189233601,NA,99.8,9.31742666604085,NA,238.820594271365,8099.59869517261,3610.81216900174,14.9249962098743,NA,1.39,-850717035.068239,249644.00390625,6157459594823.72,-0.115421339717841,46880,36790,5992371028553.94,4702730270932.62,22.1033010214516,18.4313377575536,94,15.4680067601598,NA,26.8817083953574,-1.67432577435902,82.5912195121951,27.260657973478,0.986806292524448,103.3168827,3.4,61.59802886,NA,NA,2131729225.38912,350.654908038568,-0.185226486410846,127833000,NA,NA,0.1,NA,NA,10.4289811836792,NA,NA,NA,NA,377955,9.35681820725527,NA,NA,NA,0.097376604051583
"94","Japan","JPN",2012,4.479,1.14179569465804,18.8883720930233,99.8,9.63862828980874,NA,245.17584550745,7998.34677071825,3537.3631698125,14.5447525563827,NA,1.41,546962692.190728,249628.0078125,6203213121334.12,1.49508958594926,49480,38190,6315107709544.04,4873844260962.84,22.6544234531794,18.3027195203566,96,16.0913711326959,NA,26.7480501344359,-0.761554976029473,83.0960975609756,27.153846999178,0.96742708258411,109.8935958,3,60.45855379,358133,NA,2539577664.61313,350.090520078999,-0.159710675844347,127629000,NA,NA,0.1,NA,NA,10.7571321318288,NA,NA,NA,NA,377960,9.68241294398788,NA,NA,NA,-0.0730009971601782
"95","Japan","JPN",2013,4.3392,1.10418708697322,NA,NA,9.7808150653223,NA,251.937474710618,7988.58331044764,3567.62935383891,15.9153981234384,NA,1.43,10648441636.2071,249611.9921875,5155717056270.83,2.0002678411015,48280,40280,6152741865330.52,5133797407300.4,23.190909893087,17.8217909088892,95,18.2321241332052,NA,26.9376337008392,-0.333177012012101,83.3319512195122,30.030022654499,0.950865860745235,115.2542733,2.9,59.01942646,NA,NA,2363853398.35665,349.585802062761,-0.144271883387076,127445000,NA,NA,0.1,NA,NA,11.5400866019735,NA,NA,NA,NA,377961.9921875,10.3606176452117,NA,11.6,NA,-0.058733180126223
"96","Japan","JPN",2014,4.1994,1.05626649230554,NA,99.8,9.53870610327163,54.7,257.098911021336,7819.71463590936,3470.76312894811,17.540301551347,NA,1.42,19752249424.0871,249595.99609375,4850413536037.84,0.374719476331322,43950,40590,5593496346714.75,5166025961476.02,23.9161003821934,17.7885007720576,98,20.0054682452576,NA,27.6880609329877,1.74531419653535,83.5878048780488,30.9749053114196,0.966999334469794,123.1631952,2.8,58.44424726,NA,NA,3733912541.77727,349.122229536976,-0.132694222147042,127276000,NA,NA,0.1,NA,NA,12.5105472915645,NA,NA,NA,NA,377961.9921875,11.4692065790191,NA,11.1,NA,-0.047229106454087
"97","Japan","JPN",2015,4.0596,1.11390541063969,NA,99.9,NA,39.8,258.732292679475,NA,3428.55721600428,17.6109755367671,NA,1.45,5252218412.39172,249580,4389475622588.97,1.22292104108077,38840,41950,4937689703849.62,5333311667417.55,24.022669586189,18.0700389747809,96,18.0300451818283,NA,29.0196224571341,2.14539677858083,83.7939024390244,28.9959236463262,0.95805043104534,125.4518632,3,66.66666667,NA,NA,3325097902.92664,348.751920122888,-0.106124993746747,127141000,NA,NA,0.1,NA,NA,12.6267268789908,NA,NA,NA,NA,377971.015625,11.4235720182082,NA,11.2,NA,-0.0218270263170706
"98","Japan","JPN",2016,3.9198,1.21107550490087,NA,NA,NA,NA,271.731540203259,NA,NA,16.2527631298108,NA,1.44,40954181468.5533,249564.00390625,4926667087367.51,0.609093181244134,37880,42500,4811002750189.15,5396926080206.59,23.4074036206889,17.339836970828,96,15.2626074094417,NA,28.9052110277425,0.267580429398436,83.9848780487805,25.4229071660139,0.939582602953803,130.5952482,2.7,72.32854864,NA,NA,3830448522.34687,348.350096006144,-0.115284177050088,126994511,NA,NA,0.1,NA,NA,12.2942111964035,NA,NA,NA,NA,377970,11.1549658722684,2.09183621347664,11.1,NA,-0.0321502241110393
"99","Japan","JPN",2017,3.78,1.18925693500848,NA,NA,NA,NA,NA,NA,NA,17.7742262785627,NA,1.43,20419904126.6246,NA,4859950558538.97,1.92875725125687,38470,43490,4877472155240.56,5514385495607.58,23.9029839013989,17.5604638216848,97,16.8393344681254,NA,29.1441051992224,-0.220084775168871,84.099756097561,28.190657157876,0.930768157014813,135.5186644,2.6,68.68033082,357800,NA,4443028775.37986,347.777586679833,-0.164484036370785,126785797,NA,NA,0.1,NA,NA,12.8253515406371,NA,NA,NA,NA,377970,11.6419465077444,10.0262887092871,11.1,NA,-0.0792347118224776
"100","Japan","JPN",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4482975021555,NA,NA,25876986330.2024,NA,4971323079771.87,0.788455875670337,41310,44380,5226599302149.56,5615659830311.04,24.4135478449467,17.2676893022875,97,18.1928640768829,NA,NA,-0.0856622796172815,NA,29.9143301720041,0.923839535738282,139.2009416,2.5,64.72751588,NA,NA,4365520652.79914,347.073458415624,-0.202670345017896,126529100,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,377970,NA,10.0262887092871,11.1,NA,-0.114218709913591
"101","Korea, Rep.","KOR",2009,1.9058,2.34724467438703,NA,99.9,10.3201094917268,80,157.35057277549,8877.57493307098,4649.76574209758,47.5497604513923,NA,1.149,9021900000,62286.0009765625,901934953364.711,0.70750994641844,21040,28260,1037380988815.19,1393348976504.33,28.4656576954675,32.0268916630657,93,42.8628771985394,NA,33.266232980275,3.54229742994067,79.9682926829268,76.1273301847916,2.72477098791898,97.15641094,4.3,61.31253241,NA,NA,5999500000,508.013960436843,0.514682827535803,49307835,NA,NA,NA,NA,101.62335,21.3141561451837,102.00398,0.99833,95.97579,NA,99900,14.2867475587124,NA,14,NA,0.639403400754965
"102","Korea, Rep.","KOR",2010,1.8592,2.23640410081972,NA,NA,11.4363166269633,NA,151.040820653944,9716.12608051578,5045.48774882698,49.4194931194618,NA,1.226,9497400000,62220,1094499338702.72,6.49679358555511,21260,30400,1053301795979.14,1506236849977.5,32.0228750628306,32.0372982733933,98,46.2345926841528,7.3,34.634721348478,3.16144424827201,80.1170731707317,81.4615384835945,2.57425069627316,102.4656157,4.1,56.82206371,NA,NA,5853700000,509.815967078189,0.49822508440111,49554112,0.5,NA,NA,0.7,101.1587,21.0051404085013,101.7199,0.9977,96.36496,NA,100030,14.0454612631865,NA,14,NA,0.621566983144705
"103","Korea, Rep.","KOR",2011,1.8126,2.28516801845303,NA,NA,11.8029687340986,NA,153.165399747004,10129.9570868187,5216.58780873474,55.7474744518756,NA,1.244,9.773e+09,62143.9990234375,1202463682633.85,3.68168856910729,22540,31410,1125786802155,1568631167033.9,32.9588326088539,28.1353720014686,99,54.2525780738226,NA,34.8462535295393,1.58460367985889,80.5682926829269,89.7845827356059,2.57734596651412,105.4646393,4,51.04905976,NA,NA,6602200000,513.804280275749,0.768971758582589,49936638,NA,NA,NA,NA,102.9781,21.565823779284,101.712,0.99686,96.89766,NA,100030,14.4356557945975,NA,9,NA,0.753105096374867
"104","Korea, Rep.","KOR",2012,1.766,2.23419727095596,NA,99.8,11.6328245622552,77.1,155.845025183006,10305.3289817402,5248.51989108414,56.3402392249426,NA,1.297,9495900000,62067.998046875,1222807284485.31,2.29239784625679,24550,32430,1232163606584.23,1627811703472.46,31.0012285685641,28.1965768705045,99,53.5459590127225,7.3,34.5873812222192,1.04350222380643,80.819512195122,87.2954400536873,2.6129823173389,107.1189423,3.8,50.19265101,401183,NA,6589100000,515.875583187751,0.525713660600414,50199853,0.2,NA,NA,NA,109.6998,27.8644998423544,100.3303,0.99727,97.80176,NA,100150,14.717921804729,NA,8,NA,0.43778826636442
"105","Korea, Rep.","KOR",2013,1.6886,2.12930133602864,NA,NA,11.7492008400819,NA,155.803323162955,10384.6221649164,5231.6754603358,53.8750763058176,NA,1.187,12766600000,61992.001953125,1305604981271.91,2.89620493507104,25760,32850,1298957705402,1656512685183.14,29.1022168457781,29.8047413404946,99,48.8956696072477,NA,35.0217573892644,0.853333712066899,81.2707317073171,82.3538524609894,2.6279870500825,108.6107086,3.7,51.85598277,NA,NA,6475400000,517.612290578727,0.455218622164662,50428893,NA,NA,NA,NA,103.1859,27.4190854019328,98.06349,0.9974,99.36505,NA,100265.99609375,14.31121468508,NA,8,NA,0.367213427358424
"106","Korea, Rep.","KOR",2014,1.6112,2.12372919803136,NA,NA,11.5703454093401,NA,162.294359695341,10496.5136719641,5289.27583193211,50.2755337484346,NA,1.205,9273600000,61916.0009765625,1411333926201.24,3.34144776129996,26800,33690,1360133900915.22,1709830640018.39,29.2769100545307,30.0254023051902,99,45.0216889502465,NA,34.7000930569452,0.600438072898797,81.7219512195122,77.8113513472935,2.66076648803331,113.2043576,3.6,52.72118095,NA,NA,6573500000,520.852499230217,0.628149861433639,50746659,NA,NA,NA,NA,96.15532,26.2806714615712,98.30577,0.99672,99.86733,NA,100280,13.9259016884726,NA,8,NA,0.540070702737516
"107","Korea, Rep.","KOR",2015,1.5338,2.08501385344217,NA,100,NA,79.6,165.957139821212,NA,5413.34785665856,45.3366897596795,NA,1.239,4104100000,61840,1382764027113.82,2.79023616714657,27250,35860,1390079923608.56,1829299733915.32,28.918111921952,31.21003218428,98,38.375431767266,NA,34.8910850348876,2.39465886357712,82.0243902439024,69.6616328680867,2.64475851305641,115.9612246,3.5,59.02531407,NA,NA,6463900000,523.525547744882,0.527288497407793,51014947,NA,NA,NA,NA,101.4108,26.3036080762947,98.78454,0.99554,100.0078,NA,100295,13.9480457665053,NA,8,NA,0.437904532582115
"108","Korea, Rep.","KOR",2016,1.4564,1.92759592297656,NA,NA,NA,NA,169.630377168523,NA,NA,42.2842014732736,NA,1.172,12104300000,61763.9990234375,1414804158515.26,2.9293047947001,27690,37240,1418910401051.38,1908538437723.28,29.2523873391538,30.5245896924322,98,35.4286307716109,NA,35.1297976715601,1.97796855058488,82.2756097560976,63.7274773737016,2.60788129512616,120.2263275,3.4,59.61287457,NA,NA,6523600000,525.656278622769,0.451318043969976,51245707,NA,NA,NA,NA,98.01557,27.3102501903411,97.71842,0.99482,100.485,NA,100339.00390625,14.8250128327702,3.88526952835922,8,NA,0.363081275360245
"109","Korea, Rep.","KOR",2017,1.379,1.96113207449036,NA,NA,NA,NA,170.056468495552,NA,NA,43.090975864808,NA,1.052,17912900000,NA,1530750923148.7,3.06276846243263,28380,38830,1460491790647.44,1998202358354.7,31.0756510711261,32.5169743803612,97,37.6882434884219,NA,35.8692636407163,2.26517778930319,82.6268292682927,68.7356763330065,2.56884353517412,124.5854293,3.3,59.40324567,58657,NA,6526400000,527.918010624996,0.429345229786812,51466201,NA,NA,NA,NA,91.35512,27.7780927551053,98.0886,0.99531,100.3382,NA,100339.00390625,15.3758088638479,3.99024573773508,8,NA,0.356980827091355
"110","Korea, Rep.","KOR",2018,NA,1.98331463899752,NA,NA,NA,NA,176.879846688679,NA,NA,44.0101546966342,NA,NA,14479300000,NA,1619423701169.63,2.66831140171185,30600,40090,1580109482105.75,2069812967554.75,30.1826452787231,36.3468653816326,98,38.9937736107049,NA,35.1233138837804,0.320729077786552,NA,70.3992413583046,2.61734363736466,129.6727883,3.2,55.91859685,NA,NA,6722700000,529.652103632681,0.327939403431369,51635256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100339.00390625,NA,3.99024573773508,8,NA,0.273938168757402
"111","Mexico","MEX",2009,68.565,3.24149414069732,NA,95.3,4.23203344376671,72.5,35.195790772733,1995.29827739281,1599.51669641296,27.1549993271981,193342945969.3,2.364,19368616146,666150,900045350649.351,-5.28574413681748,8820,14310,992380613668.335,1609779367702.41,22.8889164924856,22.716166968458,96,28.812770431946,NA,31.8940938511825,3.94766289502098,75.128,52.3559173612781,0.539474466704569,73.97358941,17.9,103.0453297,NA,189220000,22075734996,57.8532817202089,1.47675759411249,112463887,NA,NA,0.2,NA,99.82452,17.6970933603605,110.54528,1.0246,85.93801,80,1964380,9.67979626268781,NA,NA,12.6718631650379,1.86191456694917
"112","Mexico","MEX",2010,67.7,3.21915447615495,NA,94.08,4.06956041627212,NA,34.5954597109579,2018.82740130081,1531.75694104815,29.6976647689721,245906482290.8,2.34,20924974772,664980,1057801295584.05,5.11811814321162,9040,15080,1031498818234.87,1720422018790.8,22.7930949876979,22.1706843085048,95,31.0626537010206,4.7,32.3619104538285,4.54515133760761,75.065,57.5259268957524,0.557495864785813,80.09564358,17.4,110.879455,NA,462280000,22080259154,58.6913053319273,1.43814153288358,114092963,4.6,NA,0.2,NA,100.2394,18.0434349658682,110.6335,1.02506,87.06992,85.5555555555555,1964380,10.1109133125608,NA,NA,10.1063026247318,1.81796629401583
"113","Mexico","MEX",2011,66.835,3.08846155393052,NA,NA,4.18710449457257,NA,34.295577961134,2216.90610141678,1587.07200237645,31.0367071399496,291784441992.3,2.317,24726664527,664063.984375,1180489601957.61,3.66300792950094,9310,16260,1076966686703.36,1880967839882.46,23.281208621555,21.171240094462,98,32.4329707808025,NA,33.556801094017,5.84287319478247,75.011,60.1984972016312,0.548195293608094,81.75190485,16.9,118.4263217,NA,973170000,23445660523,59.5156629542941,1.39479253855144,115695473,NA,NA,0.2,NA,100.1975,18.9159345700335,110.5408,1.02425,88.19018,88.8888888888889,1964380,10.0124026674765,NA,NA,11.2094534973809,1.77446054518245
"114","Mexico","MEX",2012,65.97,3.17392496725059,20.0268948655257,99.6,4.23217530750914,NA,33.2551226319287,2253.51442523717,1634.69743184251,32.2655677637235,349269383310.6,2.294,17748634832,663147.96875,1201089987015.45,3.64232267941347,10050,16830,1178346259791.34,1973881601912.17,23.8865551677091,21.398200692382,99,33.5016780596676,4.5,33.7764665245485,4.06592696849427,74.966,62.5471037242387,0.581036957628398,85.89038906,16.4,114.1147174,-422477,407930000,23208649190,60.3277630597495,1.3552892520419,117274155,3.9,NA,0.2,2.8,106.011,18.7448447393246,110.4135,1.02397,90.6672,87.7777777777778,1964380,9.77301560493986,NA,NA,17.819490901447,1.73096979379286
"115","Mexico","MEX",2013,64.849,3.13878369494525,NA,NA,4.12649965608452,NA,35.2176414179948,2144.08892593167,1616.61360402274,31.3056529459396,406227127780.5,2.27,47268722927,662232.03125,1274443084716.57,1.35409196151679,10270,16870,1220178664785.91,2004429620594.39,22.4933833312547,20.5366428725254,89,32.4592236648864,NA,31.8563175636679,1.52973082061064,74.93,60.4954437939034,0.614983409113092,89.83415248,15.9,114.0373429,NA,562390000,23188811955,61.1266550065588,1.31556098414421,118827161,NA,NA,0.2,NA,109.425,18.8045337006917,109.4415,1.0208,93.32755,87.7777777777778,1964380,10.294578624308,NA,8.4,10.1548912106674,1.68983556919024
"116","Mexico","MEX",2014,63.728,3.13483399079768,20.0268948655257,95.6,3.99044614866763,72.3,34.7866872718358,2157.32394883914,1561.87345835401,31.8925445226212,442413941891.7,2.243,31769832100,661316.015625,1314563967425.24,2.80434012838097,10510,17630,1264972004365.03,2121554563909.1,21.9024001785533,20.3609830067039,97,33.0710346706746,4.7,31.4952272420851,4.42334194356455,74.908,61.5027507245272,0.659120390949835,87.19889276,15.4,108.2013062,NA,814890000,24802081325,61.9126664780473,1.27767636349717,120355128,3.8,NA,0.2,NA,110.5088,18.3605665509857,108.0058,1.02283,97.34338,85.5555555555555,1964380,10.6319681133961,NA,8.4,11.5020362749809,1.65055576289337
"117","Mexico","MEX",2015,62.607,3.19645985524598,NA,97.7,NA,66.9,36.9979414245725,NA,1537.2613237258,34.5633308736609,426905095407.7,2.215,37033334436,660400,1170564619927.69,3.28799159933094,10170,17830,1238950509918.89,2173135864192.38,23.2767500124052,19.6905263836695,97,36.6029836070363,NA,30.0133572198525,2.78739303900679,74.904,67.1326457866584,0.661709561237215,88.37175565,14.8,93.55394864,NA,321070000,26233171803,62.6859013863525,1.24117772471849,121858258,NA,NA,0.2,3.9,104.9098,19.0386629339117,106.6061,1.02983,100.8327,92.2222333333333,1964380,12.7966219623318,NA,8.4,13.1657928995281,1.61014961859128
"118","Mexico","MEX",2016,61.486,3.34931314182909,NA,NA,NA,NA,40.5804173045426,NA,NA,37.0629709267807,422601402283.2,2.186,35833921205,659483.984375,1077903618176.07,2.91054645900421,9400,18290,1159685888395.08,2255537614586.78,23.7688128654143,20.7730930037114,96,39.0373053909504,4.9,29.4958570373848,5.37777416677969,74.917,71.5706847060592,0.559230190654417,90.59237542,14.1,87.87410937,NA,809300000,28690957406,63.4447264590139,1.20325132906034,123333376,2.2,43.6,0.2,NA,103.9694,19.8027723685799,106.2777,1.03638,102.4041,98.8889,1964375,13.5417312572761,6.75214757032193,8.4,19.4457439468847,1.57086664022431
"119","Mexico","MEX",2017,60.365,3.38549086172104,NA,NA,NA,NA,38.9742253482453,NA,NA,37.6898409603478,441576605804.9,2.157,32005161328,NA,1157736189998.15,2.11808234719885,8930,18940,1113704897835.52,2362980360602.77,22.9720671339502,21.3335870946672,76,39.5042984417504,NA,30.7997609426187,6.65722627306393,74.947,72.6896167944223,0.502372222667342,91.62670695,13.4,91.81315608,-3e+05,737480000,32270507679,64.1875171686515,1.16396777921201,124777324,NA,NA,0.2,NA,104.0978,20.0009893704192,105.77,1.03918,104.385,93.3333666666667,1964375,13.0489235221748,19.0562399200344,8.4,14.6441845284382,1.52773151252388
"120","Mexico","MEX",2018,NA,3.38583226269817,NA,NA,NA,NA,38.2064466134827,NA,NA,39.2893057052491,452991160481.7,NA,36871129000,NA,1220699479845.98,2.13595812119722,9180,19340,1159048814145.26,2439924842230.94,22.7475572341953,21.041854416617,97,41.1590154688671,NA,30.9398743809837,4.96688092532254,NA,75.9516175198977,0.538883865680492,93.00775505,12.7,92.5828452,NA,NA,35561608333,64.9146264050001,1.12642114890216,126190788,NA,41.9,0.2,NA,NA,18.8689871322229,NA,NA,NA,96.6666666666667,1964375,13.0829255322402,19.0562399200344,8.4,11.859267189787,1.48761995074654
"121","Netherlands","NLD",2009,4.9556,1.55319264710119,NA,NA,10.4275230563251,NA,204.810176012496,6856.28189731542,4722.10603889032,62.2370135170171,NA,1.79,95931335754.4848,3713.99993896484,868077243678.8,-3.666884024935,53670,44130,887154096270.401,729474044118.514,20.7212383290496,27.9709547442351,96,54.6525361611415,9,20.30849398728,0.220701701753924,80.5487804878049,108.405560317648,1.39763332170373,121.1869841,4.6,144.6246653,NA,NA,1711771108.00519,490.079691669137,0.514284544827762,16530388,0.2,NA,0.2,NA,NA,37.4833958024589,108.4438,0.98642,120.60619,NA,41540,20.9443347278192,NA,8,NA,1.54638742479771
"122","Netherlands","NLD",2010,4.7864,1.77850926254758,NA,NA,11.0170708560989,NA,215.646751263715,7006.27382053053,5025.32091625393,69.8036724776943,NA,1.79,115729820336.761,3730,846554894931.084,1.34273944410323,53900,45170,895635527327.563,750559058860.995,20.2216252833678,27.784733590162,96,61.718401657105,9,19.6942365849118,0.940413624501218,80.7024390243902,128.835118257604,1.32543371501611,114.9619098,4.5,133.0302156,NA,NA,1720438527.14653,492.599881411207,0.512923100553586,16615394,0,NA,0.2,NA,NA,37.7022686631612,108.2761,0.99125,122.0791,NA,41540,20.9861902698271,NA,8,NA,1.48858416763162
"123","Netherlands","NLD",2011,4.6172,1.57897407431895,NA,NA,10.4335386040941,NA,221.421012953221,7060.05376840719,4636.70190403517,75.5030683053513,NA,1.76,331838461860.777,3736.00006103516,904085980796.018,1.5511892518082,54480,47250,909377432254.486,788764031504.728,20.0397011496727,25.0726847240341,96,66.9687049767897,9.1,20.0661480812905,0.193652146652084,81.2048780487805,139.529538870774,1.28836534898418,118.4674415,4.3,139.6124361,NA,NA,1787607429.01833,495.049644128114,0.466428782200821,16693074,0,NA,0.2,NA,NA,37.5229680837814,107.4966,0.99332,128.1791,NA,41540,20.2294425079072,NA,8,NA,1.317805474921
