"","Country.Region","date","Confirmed","Deaths","Recovered"
"2503","Cuba",2020-03-04,0,0,0
"2504","Cuba",2020-03-05,0,0,0
"2505","Cuba",2020-03-06,0,0,0
"2506","Cuba",2020-03-07,0,0,0
"2507","Cuba",2020-03-08,0,0,0
"2508","Cuba",2020-03-09,0,0,0
"2509","Cuba",2020-03-10,0,0,0
"2510","Cuba",2020-03-11,0,0,0
"2511","Cuba",2020-03-12,3,0,0
"2512","Cuba",2020-03-13,4,0,0
"2513","Cuba",2020-03-14,4,0,0
"2514","Cuba",2020-03-15,4,0,0
"2515","Cuba",2020-03-16,4,0,0
"2516","Cuba",2020-03-17,5,0,0
"2517","Cuba",2020-03-18,7,1,0
"2518","Cuba",2020-03-19,11,1,0
"2519","Cuba",2020-03-20,16,1,0
"2520","Cuba",2020-03-21,21,1,0
"2521","Cyprus",2020-01-22,0,0,0
"2522","Cyprus",2020-01-23,0,0,0
"2523","Cyprus",2020-01-24,0,0,0
"2524","Cyprus",2020-01-25,0,0,0
"2525","Cyprus",2020-01-26,0,0,0
"2526","Cyprus",2020-01-27,0,0,0
"2527","Cyprus",2020-01-28,0,0,0
"2528","Cyprus",2020-01-29,0,0,0
"2529","Cyprus",2020-01-30,0,0,0
"2530","Cyprus",2020-01-31,0,0,0
"2531","Cyprus",2020-02-01,0,0,0
"2532","Cyprus",2020-02-02,0,0,0
"2533","Cyprus",2020-02-03,0,0,0
"2534","Cyprus",2020-02-04,0,0,0
"2535","Cyprus",2020-02-05,0,0,0
"2536","Cyprus",2020-02-06,0,0,0
"2537","Cyprus",2020-02-07,0,0,0
"2538","Cyprus",2020-02-08,0,0,0
"2539","Cyprus",2020-02-09,0,0,0
"2540","Cyprus",2020-02-10,0,0,0
"2541","Cyprus",2020-02-11,0,0,0
"2542","Cyprus",2020-02-12,0,0,0
"2543","Cyprus",2020-02-13,0,0,0
"2544","Cyprus",2020-02-14,0,0,0
"2545","Cyprus",2020-02-15,0,0,0
"2546","Cyprus",2020-02-16,0,0,0
"2547","Cyprus",2020-02-17,0,0,0
"2548","Cyprus",2020-02-18,0,0,0
"2549","Cyprus",2020-02-19,0,0,0
"2550","Cyprus",2020-02-20,0,0,0
"2551","Cyprus",2020-02-21,0,0,0
"2552","Cyprus",2020-02-22,0,0,0
"2553","Cyprus",2020-02-23,0,0,0
"2554","Cyprus",2020-02-24,0,0,0
"2555","Cyprus",2020-02-25,0,0,0
"2556","Cyprus",2020-02-26,0,0,0
"2557","Cyprus",2020-02-27,0,0,0
"2558","Cyprus",2020-02-28,0,0,0
"2559","Cyprus",2020-02-29,0,0,0
"2560","Cyprus",2020-03-01,0,0,0
"2561","Cyprus",2020-03-02,0,0,0
"2562","Cyprus",2020-03-03,0,0,0
"2563","Cyprus",2020-03-04,0,0,0
"2564","Cyprus",2020-03-05,0,0,0
"2565","Cyprus",2020-03-06,0,0,0
"2566","Cyprus",2020-03-07,0,0,0
"2567","Cyprus",2020-03-08,0,0,0
"2568","Cyprus",2020-03-09,2,0,0
"2569","Cyprus",2020-03-10,3,0,0
"2570","Cyprus",2020-03-11,6,0,0
"2571","Cyprus",2020-03-12,6,0,0
"2572","Cyprus",2020-03-13,14,0,0
"2573","Cyprus",2020-03-14,26,0,0
"2574","Cyprus",2020-03-15,26,0,0
"2575","Cyprus",2020-03-16,33,0,0
"2576","Cyprus",2020-03-17,46,0,0
"2577","Cyprus",2020-03-18,49,0,0
"2578","Cyprus",2020-03-19,67,0,0
"2579","Cyprus",2020-03-20,67,0,0
"2580","Cyprus",2020-03-21,84,0,0
"2581","Czechia",2020-01-22,0,0,0
"2582","Czechia",2020-01-23,0,0,0
"2583","Czechia",2020-01-24,0,0,0
"2584","Czechia",2020-01-25,0,0,0
"2585","Czechia",2020-01-26,0,0,0
"2586","Czechia",2020-01-27,0,0,0
"2587","Czechia",2020-01-28,0,0,0
"2588","Czechia",2020-01-29,0,0,0
"2589","Czechia",2020-01-30,0,0,0
"2590","Czechia",2020-01-31,0,0,0
"2591","Czechia",2020-02-01,0,0,0
"2592","Czechia",2020-02-02,0,0,0
"2593","Czechia",2020-02-03,0,0,0
"2594","Czechia",2020-02-04,0,0,0
"2595","Czechia",2020-02-05,0,0,0
"2596","Czechia",2020-02-06,0,0,0
"2597","Czechia",2020-02-07,0,0,0
"2598","Czechia",2020-02-08,0,0,0
"2599","Czechia",2020-02-09,0,0,0
"2600","Czechia",2020-02-10,0,0,0
"2601","Czechia",2020-02-11,0,0,0
"2602","Czechia",2020-02-12,0,0,0
"2603","Czechia",2020-02-13,0,0,0
"2604","Czechia",2020-02-14,0,0,0
"2605","Czechia",2020-02-15,0,0,0
"2606","Czechia",2020-02-16,0,0,0
"2607","Czechia",2020-02-17,0,0,0
"2608","Czechia",2020-02-18,0,0,0
"2609","Czechia",2020-02-19,0,0,0
"2610","Czechia",2020-02-20,0,0,0
"2611","Czechia",2020-02-21,0,0,0
"2612","Czechia",2020-02-22,0,0,0
"2613","Czechia",2020-02-23,0,0,0
"2614","Czechia",2020-02-24,0,0,0
"2615","Czechia",2020-02-25,0,0,0
"2616","Czechia",2020-02-26,0,0,0
"2617","Czechia",2020-02-27,0,0,0
"2618","Czechia",2020-02-28,0,0,0
"2619","Czechia",2020-02-29,0,0,0
"2620","Czechia",2020-03-01,3,0,0
"2621","Czechia",2020-03-02,3,0,0
"2622","Czechia",2020-03-03,5,0,0
"2623","Czechia",2020-03-04,8,0,0
"2624","Czechia",2020-03-05,12,0,0
"2625","Czechia",2020-03-06,18,0,0
"2626","Czechia",2020-03-07,19,0,0
"2627","Czechia",2020-03-08,31,0,0
"2628","Czechia",2020-03-09,31,0,0
"2629","Czechia",2020-03-10,41,0,0
"2630","Czechia",2020-03-11,91,0,0
"2631","Czechia",2020-03-12,94,0,0
"2632","Czechia",2020-03-13,141,0,0
"2633","Czechia",2020-03-14,189,0,0
"2634","Czechia",2020-03-15,253,0,0
"2635","Czechia",2020-03-16,298,0,3
"2636","Czechia",2020-03-17,396,0,3
"2637","Czechia",2020-03-18,464,0,3
"2638","Czechia",2020-03-19,694,0,3
"2639","Czechia",2020-03-20,833,0,4
"2640","Czechia",2020-03-21,995,0,6
"2641","Denmark",2020-01-22,0,0,0
"2642","Denmark",2020-01-23,0,0,0
"2643","Denmark",2020-01-24,0,0,0
"2644","Denmark",2020-01-25,0,0,0
"2645","Denmark",2020-01-26,0,0,0
"2646","Denmark",2020-01-27,0,0,0
"2647","Denmark",2020-01-28,0,0,0
"2648","Denmark",2020-01-29,0,0,0
"2649","Denmark",2020-01-30,0,0,0
"2650","Denmark",2020-01-31,0,0,0
"2651","Denmark",2020-02-01,0,0,0
"2652","Denmark",2020-02-02,0,0,0
"2653","Denmark",2020-02-03,0,0,0
"2654","Denmark",2020-02-04,0,0,0
"2655","Denmark",2020-02-05,0,0,0
"2656","Denmark",2020-02-06,0,0,0
"2657","Denmark",2020-02-07,0,0,0
"2658","Denmark",2020-02-08,0,0,0
"2659","Denmark",2020-02-09,0,0,0
"2660","Denmark",2020-02-10,0,0,0
"2661","Denmark",2020-02-11,0,0,0
"2662","Denmark",2020-02-12,0,0,0
"2663","Denmark",2020-02-13,0,0,0
"2664","Denmark",2020-02-14,0,0,0
"2665","Denmark",2020-02-15,0,0,0
"2666","Denmark",2020-02-16,0,0,0
"2667","Denmark",2020-02-17,0,0,0
"2668","Denmark",2020-02-18,0,0,0
"2669","Denmark",2020-02-19,0,0,0
"2670","Denmark",2020-02-20,0,0,0
"2671","Denmark",2020-02-21,0,0,0
"2672","Denmark",2020-02-22,0,0,0
"2673","Denmark",2020-02-23,0,0,0
"2674","Denmark",2020-02-24,0,0,0
"2675","Denmark",2020-02-25,0,0,0
"2676","Denmark",2020-02-26,0,0,0
"2677","Denmark",2020-02-27,1,0,0
"2678","Denmark",2020-02-28,1,0,0
"2679","Denmark",2020-02-29,3,0,0
"2680","Denmark",2020-03-01,4,0,0
"2681","Denmark",2020-03-02,4,0,0
"2682","Denmark",2020-03-03,6,0,0
"2683","Denmark",2020-03-04,11,0,0
"2684","Denmark",2020-03-05,11,0,0
"2685","Denmark",2020-03-06,24,0,1
"2686","Denmark",2020-03-07,24,0,1
"2687","Denmark",2020-03-08,37,0,1
"2688","Denmark",2020-03-09,92,0,1
"2689","Denmark",2020-03-10,264,0,1
"2690","Denmark",2020-03-11,444,0,1
"2691","Denmark",2020-03-12,617,0,1
"2692","Denmark",2020-03-13,804,0,1
"2693","Denmark",2020-03-14,836,1,1
"2694","Denmark",2020-03-15,875,2,1
"2695","Denmark",2020-03-16,933,3,1
"2696","Denmark",2020-03-17,1025,4,1
"2697","Denmark",2020-03-18,1116,4,1
"2698","Denmark",2020-03-19,1225,6,1
"2699","Denmark",2020-03-20,1337,9,1
"2700","Denmark",2020-03-21,1420,13,1
"2701","Djibouti",2020-01-22,0,0,0
"2702","Djibouti",2020-01-23,0,0,0
"2703","Djibouti",2020-01-24,0,0,0
"2704","Djibouti",2020-01-25,0,0,0
"2705","Djibouti",2020-01-26,0,0,0
"2706","Djibouti",2020-01-27,0,0,0
"2707","Djibouti",2020-01-28,0,0,0
"2708","Djibouti",2020-01-29,0,0,0
"2709","Djibouti",2020-01-30,0,0,0
"2710","Djibouti",2020-01-31,0,0,0
"2711","Djibouti",2020-02-01,0,0,0
"2712","Djibouti",2020-02-02,0,0,0
"2713","Djibouti",2020-02-03,0,0,0
"2714","Djibouti",2020-02-04,0,0,0
"2715","Djibouti",2020-02-05,0,0,0
"2716","Djibouti",2020-02-06,0,0,0
"2717","Djibouti",2020-02-07,0,0,0
"2718","Djibouti",2020-02-08,0,0,0
"2719","Djibouti",2020-02-09,0,0,0
"2720","Djibouti",2020-02-10,0,0,0
"2721","Djibouti",2020-02-11,0,0,0
"2722","Djibouti",2020-02-12,0,0,0
"2723","Djibouti",2020-02-13,0,0,0
"2724","Djibouti",2020-02-14,0,0,0
"2725","Djibouti",2020-02-15,0,0,0
"2726","Djibouti",2020-02-16,0,0,0
"2727","Djibouti",2020-02-17,0,0,0
"2728","Djibouti",2020-02-18,0,0,0
"2729","Djibouti",2020-02-19,0,0,0
"2730","Djibouti",2020-02-20,0,0,0
"2731","Djibouti",2020-02-21,0,0,0
"2732","Djibouti",2020-02-22,0,0,0
"2733","Djibouti",2020-02-23,0,0,0
"2734","Djibouti",2020-02-24,0,0,0
"2735","Djibouti",2020-02-25,0,0,0
"2736","Djibouti",2020-02-26,0,0,0
"2737","Djibouti",2020-02-27,0,0,0
"2738","Djibouti",2020-02-28,0,0,0
"2739","Djibouti",2020-02-29,0,0,0
"2740","Djibouti",2020-03-01,0,0,0
"2741","Djibouti",2020-03-02,0,0,0
"2742","Djibouti",2020-03-03,0,0,0
"2743","Djibouti",2020-03-04,0,0,0
"2744","Djibouti",2020-03-05,0,0,0
"2745","Djibouti",2020-03-06,0,0,0
"2746","Djibouti",2020-03-07,0,0,0
"2747","Djibouti",2020-03-08,0,0,0
"2748","Djibouti",2020-03-09,0,0,0
"2749","Djibouti",2020-03-10,0,0,0
"2750","Djibouti",2020-03-11,0,0,0
"2751","Djibouti",2020-03-12,0,0,0
"2752","Djibouti",2020-03-13,0,0,0
"2753","Djibouti",2020-03-14,0,0,0
"2754","Djibouti",2020-03-15,0,0,0
"2755","Djibouti",2020-03-16,0,0,0
"2756","Djibouti",2020-03-17,0,0,0
"2757","Djibouti",2020-03-18,1,0,0
"2758","Djibouti",2020-03-19,1,0,0
"2759","Djibouti",2020-03-20,1,0,0
"2760","Djibouti",2020-03-21,1,0,0
"2761","Dominican Republic",2020-01-22,0,0,0
"2762","Dominican Republic",2020-01-23,0,0,0
"2763","Dominican Republic",2020-01-24,0,0,0
"2764","Dominican Republic",2020-01-25,0,0,0
"2765","Dominican Republic",2020-01-26,0,0,0
"2766","Dominican Republic",2020-01-27,0,0,0
"2767","Dominican Republic",2020-01-28,0,0,0
"2768","Dominican Republic",2020-01-29,0,0,0
"2769","Dominican Republic",2020-01-30,0,0,0
"2770","Dominican Republic",2020-01-31,0,0,0
"2771","Dominican Republic",2020-02-01,0,0,0
"2772","Dominican Republic",2020-02-02,0,0,0
"2773","Dominican Republic",2020-02-03,0,0,0
"2774","Dominican Republic",2020-02-04,0,0,0
"2775","Dominican Republic",2020-02-05,0,0,0
"2776","Dominican Republic",2020-02-06,0,0,0
"2777","Dominican Republic",2020-02-07,0,0,0
"2778","Dominican Republic",2020-02-08,0,0,0
"2779","Dominican Republic",2020-02-09,0,0,0
"2780","Dominican Republic",2020-02-10,0,0,0
"2781","Dominican Republic",2020-02-11,0,0,0
"2782","Dominican Republic",2020-02-12,0,0,0
"2783","Dominican Republic",2020-02-13,0,0,0
"2784","Dominican Republic",2020-02-14,0,0,0
"2785","Dominican Republic",2020-02-15,0,0,0
"2786","Dominican Republic",2020-02-16,0,0,0
"2787","Dominican Republic",2020-02-17,0,0,0
"2788","Dominican Republic",2020-02-18,0,0,0
"2789","Dominican Republic",2020-02-19,0,0,0
"2790","Dominican Republic",2020-02-20,0,0,0
"2791","Dominican Republic",2020-02-21,0,0,0
"2792","Dominican Republic",2020-02-22,0,0,0
"2793","Dominican Republic",2020-02-23,0,0,0
"2794","Dominican Republic",2020-02-24,0,0,0
"2795","Dominican Republic",2020-02-25,0,0,0
"2796","Dominican Republic",2020-02-26,0,0,0
"2797","Dominican Republic",2020-02-27,0,0,0
"2798","Dominican Republic",2020-02-28,0,0,0
"2799","Dominican Republic",2020-02-29,0,0,0
"2800","Dominican Republic",2020-03-01,1,0,0
"2801","Dominican Republic",2020-03-02,1,0,0
"2802","Dominican Republic",2020-03-03,1,0,0
"2803","Dominican Republic",2020-03-04,1,0,0
"2804","Dominican Republic",2020-03-05,1,0,0
"2805","Dominican Republic",2020-03-06,2,0,0
"2806","Dominican Republic",2020-03-07,2,0,0
"2807","Dominican Republic",2020-03-08,5,0,0
"2808","Dominican Republic",2020-03-09,5,0,0
"2809","Dominican Republic",2020-03-10,5,0,0
"2810","Dominican Republic",2020-03-11,5,0,0
"2811","Dominican Republic",2020-03-12,5,0,0
"2812","Dominican Republic",2020-03-13,5,0,0
"2813","Dominican Republic",2020-03-14,11,0,0
"2814","Dominican Republic",2020-03-15,11,0,0
"2815","Dominican Republic",2020-03-16,11,0,0
"2816","Dominican Republic",2020-03-17,21,1,0
"2817","Dominican Republic",2020-03-18,21,1,0
"2818","Dominican Republic",2020-03-19,34,2,0
"2819","Dominican Republic",2020-03-20,72,2,0
"2820","Dominican Republic",2020-03-21,112,2,0
"2821","East Timor",2020-01-22,0,0,0
"2822","East Timor",2020-01-23,0,0,0
"2823","East Timor",2020-01-24,0,0,0
"2824","East Timor",2020-01-25,0,0,0
"2825","East Timor",2020-01-26,0,0,0
"2826","East Timor",2020-01-27,0,0,0
"2827","East Timor",2020-01-28,0,0,0
"2828","East Timor",2020-01-29,0,0,0
"2829","East Timor",2020-01-30,0,0,0
"2830","East Timor",2020-01-31,0,0,0
"2831","East Timor",2020-02-01,0,0,0
"2832","East Timor",2020-02-02,0,0,0
"2833","East Timor",2020-02-03,0,0,0
"2834","East Timor",2020-02-04,0,0,0
"2835","East Timor",2020-02-05,0,0,0
"2836","East Timor",2020-02-06,0,0,0
"2837","East Timor",2020-02-07,0,0,0
"2838","East Timor",2020-02-08,0,0,0
"2839","East Timor",2020-02-09,0,0,0
"2840","East Timor",2020-02-10,0,0,0
"2841","East Timor",2020-02-11,0,0,0
"2842","East Timor",2020-02-12,0,0,0
"2843","East Timor",2020-02-13,0,0,0
"2844","East Timor",2020-02-14,0,0,0
"2845","East Timor",2020-02-15,0,0,0
"2846","East Timor",2020-02-16,0,0,0
"2847","East Timor",2020-02-17,0,0,0
"2848","East Timor",2020-02-18,0,0,0
"2849","East Timor",2020-02-19,0,0,0
"2850","East Timor",2020-02-20,0,0,0
"2851","East Timor",2020-02-21,0,0,0
"2852","East Timor",2020-02-22,0,0,0
"2853","East Timor",2020-02-23,0,0,0
"2854","East Timor",2020-02-24,0,0,0
"2855","East Timor",2020-02-25,0,0,0
"2856","East Timor",2020-02-26,0,0,0
"2857","East Timor",2020-02-27,0,0,0
"2858","East Timor",2020-02-28,0,0,0
"2859","East Timor",2020-02-29,0,0,0
"2860","East Timor",2020-03-01,0,0,0
"2861","East Timor",2020-03-02,0,0,0
"2862","East Timor",2020-03-03,0,0,0
"2863","East Timor",2020-03-04,0,0,0
"2864","East Timor",2020-03-05,0,0,0
"2865","East Timor",2020-03-06,0,0,0
"2866","East Timor",2020-03-07,0,0,0
"2867","East Timor",2020-03-08,0,0,0
"2868","East Timor",2020-03-09,0,0,0
"2869","East Timor",2020-03-10,0,0,0
"2870","East Timor",2020-03-11,0,0,0
"2871","East Timor",2020-03-12,0,0,0
"2872","East Timor",2020-03-13,0,0,0
"2873","East Timor",2020-03-14,0,0,0
"2874","East Timor",2020-03-15,0,0,0
"2875","East Timor",2020-03-16,0,0,0
"2876","East Timor",2020-03-17,0,0,0
"2877","East Timor",2020-03-18,0,0,0
"2878","East Timor",2020-03-19,0,0,0
"2879","East Timor",2020-03-20,0,0,0
"2880","East Timor",2020-03-21,1,0,0
"2881","Ecuador",2020-01-22,0,0,0
"2882","Ecuador",2020-01-23,0,0,0
"2883","Ecuador",2020-01-24,0,0,0
"2884","Ecuador",2020-01-25,0,0,0
"2885","Ecuador",2020-01-26,0,0,0
"2886","Ecuador",2020-01-27,0,0,0
"2887","Ecuador",2020-01-28,0,0,0
"2888","Ecuador",2020-01-29,0,0,0
"2889","Ecuador",2020-01-30,0,0,0
"2890","Ecuador",2020-01-31,0,0,0
"2891","Ecuador",2020-02-01,0,0,0
"2892","Ecuador",2020-02-02,0,0,0
"2893","Ecuador",2020-02-03,0,0,0
"2894","Ecuador",2020-02-04,0,0,0
"2895","Ecuador",2020-02-05,0,0,0
"2896","Ecuador",2020-02-06,0,0,0
"2897","Ecuador",2020-02-07,0,0,0
"2898","Ecuador",2020-02-08,0,0,0
"2899","Ecuador",2020-02-09,0,0,0
"2900","Ecuador",2020-02-10,0,0,0
"2901","Ecuador",2020-02-11,0,0,0
"2902","Ecuador",2020-02-12,0,0,0
"2903","Ecuador",2020-02-13,0,0,0
"2904","Ecuador",2020-02-14,0,0,0
"2905","Ecuador",2020-02-15,0,0,0
"2906","Ecuador",2020-02-16,0,0,0
"2907","Ecuador",2020-02-17,0,0,0
"2908","Ecuador",2020-02-18,0,0,0
"2909","Ecuador",2020-02-19,0,0,0
"2910","Ecuador",2020-02-20,0,0,0
"2911","Ecuador",2020-02-21,0,0,0
"2912","Ecuador",2020-02-22,0,0,0
"2913","Ecuador",2020-02-23,0,0,0
"2914","Ecuador",2020-02-24,0,0,0
"2915","Ecuador",2020-02-25,0,0,0
"2916","Ecuador",2020-02-26,0,0,0
"2917","Ecuador",2020-02-27,0,0,0
"2918","Ecuador",2020-02-28,0,0,0
"2919","Ecuador",2020-02-29,0,0,0
"2920","Ecuador",2020-03-01,6,0,0
"2921","Ecuador",2020-03-02,6,0,0
"2922","Ecuador",2020-03-03,7,0,0
"2923","Ecuador",2020-03-04,10,0,0
"2924","Ecuador",2020-03-05,13,0,0
"2925","Ecuador",2020-03-06,13,0,0
"2926","Ecuador",2020-03-07,13,0,0
"2927","Ecuador",2020-03-08,14,0,0
"2928","Ecuador",2020-03-09,15,0,0
"2929","Ecuador",2020-03-10,15,0,0
"2930","Ecuador",2020-03-11,17,0,0
"2931","Ecuador",2020-03-12,17,0,0
"2932","Ecuador",2020-03-13,17,0,0
"2933","Ecuador",2020-03-14,28,2,0
"2934","Ecuador",2020-03-15,28,2,0
"2935","Ecuador",2020-03-16,37,2,0
"2936","Ecuador",2020-03-17,58,2,0
"2937","Ecuador",2020-03-18,111,2,0
"2938","Ecuador",2020-03-19,199,3,0
"2939","Ecuador",2020-03-20,367,5,0
"2940","Ecuador",2020-03-21,506,7,3
"2941","Egypt",2020-01-22,0,0,0
"2942","Egypt",2020-01-23,0,0,0
"2943","Egypt",2020-01-24,0,0,0
"2944","Egypt",2020-01-25,0,0,0
"2945","Egypt",2020-01-26,0,0,0
"2946","Egypt",2020-01-27,0,0,0
"2947","Egypt",2020-01-28,0,0,0
"2948","Egypt",2020-01-29,0,0,0
"2949","Egypt",2020-01-30,0,0,0
"2950","Egypt",2020-01-31,0,0,0
"2951","Egypt",2020-02-01,0,0,0
"2952","Egypt",2020-02-02,0,0,0
"2953","Egypt",2020-02-03,0,0,0
"2954","Egypt",2020-02-04,0,0,0
"2955","Egypt",2020-02-05,0,0,0
"2956","Egypt",2020-02-06,0,0,0
"2957","Egypt",2020-02-07,0,0,0
"2958","Egypt",2020-02-08,0,0,0
"2959","Egypt",2020-02-09,0,0,0
"2960","Egypt",2020-02-10,0,0,0
"2961","Egypt",2020-02-11,0,0,0
"2962","Egypt",2020-02-12,0,0,0
"2963","Egypt",2020-02-13,0,0,0
"2964","Egypt",2020-02-14,1,0,0
"2965","Egypt",2020-02-15,1,0,0
"2966","Egypt",2020-02-16,1,0,0
"2967","Egypt",2020-02-17,1,0,0
"2968","Egypt",2020-02-18,1,0,0
"2969","Egypt",2020-02-19,1,0,0
"2970","Egypt",2020-02-20,1,0,0
"2971","Egypt",2020-02-21,1,0,0
"2972","Egypt",2020-02-22,1,0,0
"2973","Egypt",2020-02-23,1,0,0
"2974","Egypt",2020-02-24,1,0,0
"2975","Egypt",2020-02-25,1,0,0
"2976","Egypt",2020-02-26,1,0,0
"2977","Egypt",2020-02-27,1,0,0
"2978","Egypt",2020-02-28,1,0,1
"2979","Egypt",2020-02-29,1,0,1
"2980","Egypt",2020-03-01,2,0,1
"2981","Egypt",2020-03-02,2,0,1
"2982","Egypt",2020-03-03,2,0,1
"2983","Egypt",2020-03-04,2,0,1
"2984","Egypt",2020-03-05,3,0,1
"2985","Egypt",2020-03-06,15,0,1
"2986","Egypt",2020-03-07,15,0,1
"2987","Egypt",2020-03-08,49,1,1
"2988","Egypt",2020-03-09,55,1,1
"2989","Egypt",2020-03-10,59,1,1
"2990","Egypt",2020-03-11,60,1,27
"2991","Egypt",2020-03-12,67,1,27
"2992","Egypt",2020-03-13,80,2,27
"2993","Egypt",2020-03-14,109,2,27
"2994","Egypt",2020-03-15,110,2,21
"2995","Egypt",2020-03-16,150,2,27
"2996","Egypt",2020-03-17,196,4,32
"2997","Egypt",2020-03-18,196,6,32
"2998","Egypt",2020-03-19,256,6,32
"2999","Egypt",2020-03-20,285,8,39
"3000","Egypt",2020-03-21,294,10,41
"3001","El Salvador",2020-01-22,0,0,0
"3002","El Salvador",2020-01-23,0,0,0
"3003","El Salvador",2020-01-24,0,0,0
"3004","El Salvador",2020-01-25,0,0,0
"3005","El Salvador",2020-01-26,0,0,0
"3006","El Salvador",2020-01-27,0,0,0
"3007","El Salvador",2020-01-28,0,0,0
"3008","El Salvador",2020-01-29,0,0,0
"3009","El Salvador",2020-01-30,0,0,0
"3010","El Salvador",2020-01-31,0,0,0
"3011","El Salvador",2020-02-01,0,0,0
"3012","El Salvador",2020-02-02,0,0,0
"3013","El Salvador",2020-02-03,0,0,0
"3014","El Salvador",2020-02-04,0,0,0
"3015","El Salvador",2020-02-05,0,0,0
"3016","El Salvador",2020-02-06,0,0,0
"3017","El Salvador",2020-02-07,0,0,0
"3018","El Salvador",2020-02-08,0,0,0
"3019","El Salvador",2020-02-09,0,0,0
"3020","El Salvador",2020-02-10,0,0,0
"3021","El Salvador",2020-02-11,0,0,0
"3022","El Salvador",2020-02-12,0,0,0
"3023","El Salvador",2020-02-13,0,0,0
"3024","El Salvador",2020-02-14,0,0,0
"3025","El Salvador",2020-02-15,0,0,0
"3026","El Salvador",2020-02-16,0,0,0
"3027","El Salvador",2020-02-17,0,0,0
"3028","El Salvador",2020-02-18,0,0,0
"3029","El Salvador",2020-02-19,0,0,0
"3030","El Salvador",2020-02-20,0,0,0
"3031","El Salvador",2020-02-21,0,0,0
"3032","El Salvador",2020-02-22,0,0,0
"3033","El Salvador",2020-02-23,0,0,0
"3034","El Salvador",2020-02-24,0,0,0
"3035","El Salvador",2020-02-25,0,0,0
"3036","El Salvador",2020-02-26,0,0,0
"3037","El Salvador",2020-02-27,0,0,0
"3038","El Salvador",2020-02-28,0,0,0
"3039","El Salvador",2020-02-29,0,0,0
"3040","El Salvador",2020-03-01,0,0,0
"3041","El Salvador",2020-03-02,0,0,0
"3042","El Salvador",2020-03-03,0,0,0
"3043","El Salvador",2020-03-04,0,0,0
"3044","El Salvador",2020-03-05,0,0,0
"3045","El Salvador",2020-03-06,0,0,0
"3046","El Salvador",2020-03-07,0,0,0
"3047","El Salvador",2020-03-08,0,0,0
"3048","El Salvador",2020-03-09,0,0,0
"3049","El Salvador",2020-03-10,0,0,0
"3050","El Salvador",2020-03-11,0,0,0
"3051","El Salvador",2020-03-12,0,0,0
"3052","El Salvador",2020-03-13,0,0,0
"3053","El Salvador",2020-03-14,0,0,0
"3054","El Salvador",2020-03-15,0,0,0
"3055","El Salvador",2020-03-16,0,0,0
"3056","El Salvador",2020-03-17,0,0,0
"3057","El Salvador",2020-03-18,0,0,0
"3058","El Salvador",2020-03-19,1,0,0
"3059","El Salvador",2020-03-20,1,0,0
"3060","El Salvador",2020-03-21,3,0,0
"3061","Equatorial Guinea",2020-01-22,0,0,0
"3062","Equatorial Guinea",2020-01-23,0,0,0
"3063","Equatorial Guinea",2020-01-24,0,0,0
"3064","Equatorial Guinea",2020-01-25,0,0,0
"3065","Equatorial Guinea",2020-01-26,0,0,0
"3066","Equatorial Guinea",2020-01-27,0,0,0
"3067","Equatorial Guinea",2020-01-28,0,0,0
"3068","Equatorial Guinea",2020-01-29,0,0,0
"3069","Equatorial Guinea",2020-01-30,0,0,0
"3070","Equatorial Guinea",2020-01-31,0,0,0
"3071","Equatorial Guinea",2020-02-01,0,0,0
"3072","Equatorial Guinea",2020-02-02,0,0,0
"3073","Equatorial Guinea",2020-02-03,0,0,0
"3074","Equatorial Guinea",2020-02-04,0,0,0
"3075","Equatorial Guinea",2020-02-05,0,0,0
"3076","Equatorial Guinea",2020-02-06,0,0,0
"3077","Equatorial Guinea",2020-02-07,0,0,0
"3078","Equatorial Guinea",2020-02-08,0,0,0
"3079","Equatorial Guinea",2020-02-09,0,0,0
"3080","Equatorial Guinea",2020-02-10,0,0,0
"3081","Equatorial Guinea",2020-02-11,0,0,0
"3082","Equatorial Guinea",2020-02-12,0,0,0
"3083","Equatorial Guinea",2020-02-13,0,0,0
"3084","Equatorial Guinea",2020-02-14,0,0,0
"3085","Equatorial Guinea",2020-02-15,0,0,0
"3086","Equatorial Guinea",2020-02-16,0,0,0
"3087","Equatorial Guinea",2020-02-17,0,0,0
"3088","Equatorial Guinea",2020-02-18,0,0,0
"3089","Equatorial Guinea",2020-02-19,0,0,0
"3090","Equatorial Guinea",2020-02-20,0,0,0
"3091","Equatorial Guinea",2020-02-21,0,0,0
"3092","Equatorial Guinea",2020-02-22,0,0,0
"3093","Equatorial Guinea",2020-02-23,0,0,0
"3094","Equatorial Guinea",2020-02-24,0,0,0
"3095","Equatorial Guinea",2020-02-25,0,0,0
"3096","Equatorial Guinea",2020-02-26,0,0,0
"3097","Equatorial Guinea",2020-02-27,0,0,0
"3098","Equatorial Guinea",2020-02-28,0,0,0
"3099","Equatorial Guinea",2020-02-29,0,0,0
"3100","Equatorial Guinea",2020-03-01,0,0,0
"3101","Equatorial Guinea",2020-03-02,0,0,0
"3102","Equatorial Guinea",2020-03-03,0,0,0
"3103","Equatorial Guinea",2020-03-04,0,0,0
"3104","Equatorial Guinea",2020-03-05,0,0,0
"3105","Equatorial Guinea",2020-03-06,0,0,0
"3106","Equatorial Guinea",2020-03-07,0,0,0
"3107","Equatorial Guinea",2020-03-08,0,0,0
